orderid,customerid,date,timestamp,netsale,category,city,segment
ORD_0019732,CUST_01349,2023-11-21,2023-11-21 00:00:00.000000,44.41,Personal Care,Riyadh,Retail
ORD_0019733,CUST_00929,2024-05-17,2024-05-17 00:00:00.000000,675.05,Personal Care,Riyadh,Corporate
ORD_0019734,CUST_01116,2025-03-14,2025-03-14 21:27:26.781646,845.08,Medication,Mecca,Retail
ORD_0019735,CUST_00232,2021-01-16,2021-01-16 00:00:00.000000,545.79,Medication,Riyadh,Retail
ORD_0019736,CUST_00741,2022-02-14,2022-02-14 00:00:00.000000,550.47,Personal Care,Mecca,Retail
ORD_0019737,CUST_00468,2022-07-30,2022-07-30 00:00:00.000000,544.13,Wellness,Riyadh,Retail
ORD_0019738,CUST_01179,2022-04-24,2022-04-24 00:00:00.000000,690.81,Wellness,Mecca,VIP
ORD_0019739,CUST_01826,2023-11-27,2023-11-27 00:00:00.000000,595.93,Medication,Mecca,Retail
ORD_0019740,CUST_01147,2023-01-21,2023-01-21 00:00:00.000000,311.26,Wellness,Mecca,Retail
ORD_0019741,CUST_00960,2025-03-06,2025-03-06 00:00:00.000000,644.78,Medication,Medina,VIP
ORD_0019742,CUST_01512,2025-07-15,2025-07-15 00:00:00.000000,559.88,Personal Care,Riyadh,Retail
ORD_0019743,CUST_00430,2025-02-05,2025-02-05 00:00:00.000000,56.89,Personal Care,Medina,Retail
ORD_0019744,CUST_00768,2024-10-06,2024-10-06 00:00:00.000000,122.17,Medication,Jeddah,Retail
ORD_0019745,CUST_00300,2022-11-14,2022-11-14 00:00:00.000000,784.7,Personal Care,Mecca,Retail
ORD_0019746,CUST_01642,2021-12-17,2021-12-17 00:00:00.000000,483.57,Personal Care,Mecca,Corporate
ORD_0019747,CUST_00374,2024-06-06,2024-06-06 00:00:00.000000,478.85,Medication,Dammam,Retail
ORD_0019748,CUST_01556,2023-01-01,2023-01-01 00:00:00.000000,701.22,Medication,Riyadh,VIP
ORD_0019749,CUST_01442,2025-04-15,2025-04-15 00:00:00.000000,780.04,Personal Care,Dammam,Retail
ORD_0019750,CUST_00647,2020-08-28,2020-08-28 00:00:00.000000,169.25,Personal Care,Riyadh,Retail
ORD_0019751,CUST_01117,2022-07-16,2022-07-16 00:00:00.000000,970.65,Medication,Jeddah,Retail
ORD_0019752,CUST_01273,2025-03-21,2025-03-21 00:00:00.000000,210.24,Wellness,Riyadh,Retail
ORD_0019753,CUST_00295,2022-02-17,2022-02-17 00:00:00.000000,420.72,Wellness,Riyadh,VIP
ORD_0019754,CUST_00021,2025-06-12,2025-06-12 00:00:00.000000,53.21,Wellness,Mecca,Retail
ORD_0019755,CUST_00571,2023-01-15,2023-01-15 00:00:00.000000,375.06,Personal Care,Jeddah,Retail
ORD_0019756,CUST_00536,2023-07-02,2023-07-02 00:00:00.000000,254.05,Medication,Dammam,Retail
ORD_0019757,CUST_01813,2022-10-03,2022-10-03 00:00:00.000000,411.84,Wellness,Riyadh,Retail
ORD_0019758,CUST_00873,2022-07-25,2022-07-25 00:00:00.000000,739.35,Medication,Jeddah,Retail
ORD_0019759,CUST_01396,2025-08-16,2025-08-16 00:00:00.000000,766.06,Personal Care,Medina,Retail
ORD_0019760,CUST_00709,2024-01-07,2024-01-07 00:00:00.000000,38.65,Wellness,Jeddah,VIP
ORD_0019761,CUST_01975,2024-07-24,2024-07-24 00:00:00.000000,326.1,Wellness,Riyadh,VIP
ORD_0019762,CUST_01019,2024-11-07,2024-11-07 00:00:00.000000,949.81,Medication,Jeddah,Retail
ORD_0019763,CUST_00075,2021-06-22,2021-06-22 00:00:00.000000,455.77,Personal Care,Dammam,Retail
ORD_0019764,CUST_01239,2024-07-09,2024-07-09 00:00:00.000000,925.85,Wellness,Riyadh,Retail
ORD_0019765,CUST_01383,2023-11-23,2023-11-23 00:00:00.000000,554.23,Medication,Medina,Retail
ORD_0019766,CUST_00888,2021-10-13,2021-10-13 00:00:00.000000,626.86,Wellness,Dammam,Retail
ORD_0019767,CUST_01631,2024-10-23,2024-10-23 00:00:00.000000,209.26,Personal Care,Riyadh,Retail
ORD_0019768,CUST_00892,2023-10-30,2023-10-30 00:00:00.000000,345.68,Personal Care,Mecca,Retail
ORD_0019769,CUST_00967,2023-04-15,2023-04-15 00:00:00.000000,231.0,Personal Care,Dammam,Retail
ORD_0019770,CUST_01110,2023-04-06,2023-04-06 00:00:00.000000,146.69,Wellness,Mecca,Retail
ORD_0019771,CUST_01717,2024-01-17,2024-01-17 00:00:00.000000,642.18,Personal Care,Dammam,Retail
ORD_0019772,CUST_01772,2022-05-02,2022-05-02 00:00:00.000000,681.56,Medication,Riyadh,Retail
ORD_0019773,CUST_00152,2025-02-26,2025-02-26 00:00:00.000000,239.41,Medication,Mecca,Retail
ORD_0019774,CUST_00919,2024-08-27,2024-08-27 00:00:00.000000,174.18,Wellness,Mecca,Retail
ORD_0019775,CUST_01969,2022-06-19,2022-06-19 00:00:00.000000,989.2,Medication,Medina,Corporate
ORD_0019776,CUST_00325,2022-04-02,2022-04-02 00:00:00.000000,152.63,Wellness,Riyadh,Retail
ORD_0019777,CUST_01847,2025-06-17,2025-06-17 00:00:00.000000,657.2,Wellness,Mecca,Retail
ORD_0019778,CUST_01786,2025-02-27,2025-02-27 00:00:00.000000,211.57,Personal Care,Medina,Retail
ORD_0019779,CUST_01425,2021-02-17,2021-02-17 00:00:00.000000,391.64,Personal Care,Jeddah,Retail
ORD_0019780,CUST_00987,2024-02-05,2024-02-05 00:00:00.000000,872.13,Medication,Jeddah,Retail
ORD_0019781,CUST_00006,2023-06-17,2023-06-17 00:00:00.000000,809.15,Wellness,Riyadh,Retail
ORD_0019782,CUST_01559,2024-07-01,2024-07-01 00:00:00.000000,628.29,Wellness,Jeddah,Retail
ORD_0019783,CUST_01206,2024-02-06,2024-02-06 00:00:00.000000,469.16,Personal Care,Riyadh,Corporate
ORD_0019784,CUST_01354,2023-04-16,2023-04-16 00:00:00.000000,463.27,Wellness,Dammam,VIP
ORD_0019785,CUST_01018,2022-05-27,2022-05-27 00:00:00.000000,752.67,Wellness,Jeddah,Retail
ORD_0019786,CUST_01564,2024-01-11,2024-01-11 00:00:00.000000,375.33,Personal Care,Mecca,VIP
ORD_0019787,CUST_01148,2022-01-26,2022-01-26 00:00:00.000000,795.25,Personal Care,Medina,Retail
ORD_0019788,CUST_01621,2024-08-23,2024-08-23 00:00:00.000000,513.5,Personal Care,Riyadh,Corporate
ORD_0019789,CUST_00166,2022-03-03,2022-03-03 00:00:00.000000,332.82,Personal Care,Medina,Retail
ORD_0019790,CUST_00601,2020-08-03,2020-08-03 00:00:00.000000,819.26,Personal Care,Medina,Retail
ORD_0019791,CUST_01715,2022-12-16,2022-12-16 00:00:00.000000,657.49,Wellness,Mecca,Retail
ORD_0019792,CUST_01958,2024-12-01,2024-12-01 00:00:00.000000,296.11,Personal Care,Medina,Corporate
ORD_0019793,CUST_00722,2025-06-13,2025-06-13 00:00:00.000000,901.79,Wellness,Dammam,Retail
ORD_0019794,CUST_00185,2022-06-09,2022-06-09 00:00:00.000000,758.38,Wellness,Dammam,Retail
ORD_0019795,CUST_00283,2025-06-25,2025-06-25 00:00:00.000000,691.91,Wellness,Mecca,Corporate
ORD_0019796,CUST_00070,2024-03-16,2024-03-16 00:00:00.000000,628.36,Wellness,Jeddah,Retail
ORD_0019797,CUST_00285,2023-08-29,2023-08-29 00:00:00.000000,458.79,Personal Care,Riyadh,Retail
ORD_0019798,CUST_00943,2023-05-15,2023-05-15 00:00:00.000000,560.79,Medication,Riyadh,Retail
ORD_0019799,CUST_01220,2024-09-24,2024-09-24 00:00:00.000000,402.24,Personal Care,Mecca,Corporate
ORD_0019800,CUST_01547,2022-08-15,2022-08-15 00:00:00.000000,139.28,Medication,Riyadh,Retail
ORD_0019801,CUST_00542,2024-05-02,2024-05-02 00:00:00.000000,930.65,Wellness,Medina,Retail
ORD_0019802,CUST_01816,2024-10-14,2024-10-14 00:00:00.000000,59.57,Medication,Mecca,Retail
ORD_0019803,CUST_01415,2022-01-23,2022-01-23 00:00:00.000000,845.99,Wellness,Dammam,Corporate
ORD_0019804,CUST_00129,2024-01-09,2024-01-09 00:00:00.000000,463.45,Medication,Medina,Retail
ORD_0019805,CUST_00368,2022-08-26,2022-08-26 00:00:00.000000,653.93,Personal Care,Dammam,Retail
ORD_0019806,CUST_01274,2021-12-27,2021-12-27 00:00:00.000000,363.61,Wellness,Mecca,Retail
ORD_0019807,CUST_00415,2024-07-02,2024-07-02 00:00:00.000000,791.95,Wellness,Medina,Retail
ORD_0019808,CUST_01497,2023-05-29,2023-05-29 00:00:00.000000,609.07,Medication,Riyadh,Corporate
ORD_0019809,CUST_00773,2021-10-20,2021-10-20 00:00:00.000000,358.71,Wellness,Dammam,Retail
ORD_0019810,CUST_00576,2024-03-08,2024-03-08 00:00:00.000000,922.03,Medication,Mecca,Retail
ORD_0019811,CUST_00223,2025-06-22,2025-06-22 00:00:00.000000,125.79,Wellness,Mecca,VIP
ORD_0019812,CUST_01089,2021-09-16,2021-09-16 00:00:00.000000,679.79,Wellness,Riyadh,Retail
ORD_0019813,CUST_00860,2023-07-01,2023-07-01 00:00:00.000000,255.61,Personal Care,Dammam,Corporate
ORD_0019814,CUST_01205,2024-06-13,2024-06-13 00:00:00.000000,445.16,Wellness,Medina,Retail
ORD_0019815,CUST_00285,2022-12-26,2022-12-26 00:00:00.000000,475.11,Medication,Riyadh,Retail
ORD_0019816,CUST_00984,2025-01-22,2025-01-22 00:00:00.000000,88.67,Personal Care,Medina,Retail
ORD_0019817,CUST_01702,2022-09-11,2022-09-11 00:00:00.000000,367.1,Wellness,Mecca,Retail
ORD_0019818,CUST_00219,2022-02-20,2022-02-20 00:00:00.000000,153.8,Personal Care,Jeddah,Corporate
ORD_0019819,CUST_00970,2023-05-22,2023-05-22 00:00:00.000000,265.18,Personal Care,Riyadh,VIP
ORD_0019820,CUST_01795,2023-06-22,2023-06-22 00:00:00.000000,46.03,Wellness,Riyadh,Retail
ORD_0019821,CUST_00620,2020-11-25,2020-11-25 00:00:00.000000,850.57,Personal Care,Medina,Corporate
ORD_0019822,CUST_01152,2021-11-08,2021-11-08 00:00:00.000000,670.78,Medication,Dammam,Retail
ORD_0019823,CUST_00570,2022-05-21,2022-05-21 00:00:00.000000,549.28,Wellness,Riyadh,Retail
ORD_0019824,CUST_01809,2021-05-14,2021-05-14 00:00:00.000000,872.61,Medication,Jeddah,VIP
ORD_0019825,CUST_01146,2024-08-10,2024-08-10 00:00:00.000000,728.24,Wellness,Dammam,Retail
ORD_0019826,CUST_01118,2023-09-13,2023-09-13 00:00:00.000000,585.76,Wellness,Medina,Retail
ORD_0019827,CUST_00198,2024-06-28,2024-06-28 00:00:00.000000,329.65,Medication,Jeddah,Retail
ORD_0019828,CUST_01277,2025-08-23,2025-08-23 00:00:00.000000,279.52,Medication,Dammam,VIP
ORD_0019829,CUST_00732,2024-08-05,2024-08-05 00:00:00.000000,837.6,Personal Care,Jeddah,VIP
ORD_0019830,CUST_01099,2021-09-16,2021-09-16 00:00:00.000000,575.76,Medication,Medina,VIP
ORD_0019831,CUST_00104,2024-08-27,2024-08-27 00:00:00.000000,877.89,Personal Care,Dammam,Retail
ORD_0019832,CUST_01722,2025-03-25,2025-03-25 00:00:00.000000,835.06,Medication,Riyadh,Retail
ORD_0019833,CUST_00991,2021-08-27,2021-08-27 00:00:00.000000,296.52,Wellness,Riyadh,Retail
ORD_0019834,CUST_00988,2022-11-13,2022-11-13 00:00:00.000000,544.89,Personal Care,Jeddah,Retail
ORD_0019835,CUST_01160,2024-10-11,2024-10-11 00:00:00.000000,23.52,Personal Care,Mecca,Retail
ORD_0019836,CUST_01211,2023-02-14,2023-02-14 00:00:00.000000,271.6,Wellness,Riyadh,Corporate
ORD_0019837,CUST_00707,2024-04-20,2024-04-20 00:00:00.000000,800.04,Medication,Dammam,Retail
ORD_0019838,CUST_01459,2025-02-05,2025-02-05 00:00:00.000000,386.42,Medication,Riyadh,Retail
ORD_0019839,CUST_00779,2022-09-11,2022-09-11 00:00:00.000000,796.93,Wellness,Mecca,Corporate
ORD_0019840,CUST_01848,2022-04-15,2022-04-15 00:00:00.000000,977.58,Personal Care,Mecca,Retail
ORD_0019841,CUST_00595,2023-06-01,2023-06-01 00:00:00.000000,447.08,Medication,Mecca,Retail
ORD_0019842,CUST_01296,2020-09-27,2020-09-27 00:00:00.000000,980.15,Medication,Medina,Retail
ORD_0019843,CUST_00834,2022-02-23,2022-02-23 00:00:00.000000,251.97,Wellness,Riyadh,VIP
ORD_0019844,CUST_01045,2023-02-11,2023-02-11 00:00:00.000000,906.74,Personal Care,Dammam,Retail
ORD_0019845,CUST_01629,2022-06-15,2022-06-15 00:00:00.000000,227.65,Medication,Mecca,Retail
ORD_0019846,CUST_00262,2024-09-07,2024-09-07 00:00:00.000000,163.95,Personal Care,Jeddah,Retail
ORD_0019847,CUST_00731,2024-05-27,2024-05-27 00:00:00.000000,349.62,Medication,Mecca,Retail
ORD_0019848,CUST_00640,2021-12-26,2021-12-26 00:00:00.000000,309.57,Wellness,Dammam,VIP
ORD_0019849,CUST_01813,2022-07-14,2022-07-14 00:00:00.000000,721.15,Medication,Riyadh,Retail
ORD_0019850,CUST_01786,2022-02-03,2022-02-03 00:00:00.000000,113.92,Personal Care,Medina,Retail
ORD_0019851,CUST_01576,2023-07-13,2023-07-13 00:00:00.000000,114.61,Medication,Riyadh,Retail
ORD_0019852,CUST_01506,2024-06-21,2024-06-21 00:00:00.000000,370.23,Medication,Jeddah,Retail
ORD_0019853,CUST_00286,2023-07-06,2023-07-06 00:00:00.000000,747.29,Personal Care,Dammam,Retail
ORD_0019854,CUST_01832,2022-02-24,2022-02-24 00:00:00.000000,694.12,Wellness,Medina,Retail
ORD_0019855,CUST_00484,2021-09-08,2021-09-08 00:00:00.000000,282.01,Medication,Medina,Retail
ORD_0019856,CUST_01371,2022-09-27,2022-09-27 00:00:00.000000,321.08,Personal Care,Dammam,Retail
ORD_0019857,CUST_00324,2024-12-08,2024-12-08 00:00:00.000000,34.14,Wellness,Dammam,Retail
ORD_0019858,CUST_00826,2022-04-12,2022-04-12 00:00:00.000000,332.45,Medication,Riyadh,Retail
ORD_0019859,CUST_01606,2022-11-01,2022-11-01 00:00:00.000000,907.16,Personal Care,Riyadh,Retail
ORD_0019860,CUST_01448,2023-11-08,2023-11-08 00:00:00.000000,860.88,Wellness,Mecca,Retail
ORD_0019861,CUST_00078,2022-04-02,2022-04-02 00:00:00.000000,846.25,Personal Care,Riyadh,Retail
ORD_0019862,CUST_01970,2021-12-12,2021-12-12 00:00:00.000000,997.95,Medication,Dammam,Retail
ORD_0019863,CUST_00449,2021-08-04,2021-08-04 00:00:00.000000,804.67,Wellness,Medina,Retail
ORD_0019864,CUST_00924,2022-06-03,2022-06-03 00:00:00.000000,842.25,Wellness,Riyadh,Retail
ORD_0019865,CUST_00058,2021-05-19,2021-05-19 00:00:00.000000,985.37,Personal Care,Riyadh,Retail
ORD_0019866,CUST_01696,2024-07-25,2024-07-25 00:00:00.000000,693.91,Medication,Riyadh,Retail
ORD_0019867,CUST_01950,2025-09-13,2025-09-13 00:00:00.000000,402.01,Personal Care,Mecca,Retail
ORD_0019868,CUST_00473,2022-12-06,2022-12-06 00:00:00.000000,510.51,Personal Care,Medina,Retail
ORD_0019869,CUST_00368,2023-08-19,2023-08-19 00:00:00.000000,594.33,Medication,Dammam,Retail
ORD_0019870,CUST_00970,2025-05-23,2025-05-23 00:00:00.000000,198.05,Personal Care,Riyadh,VIP
ORD_0019871,CUST_00021,2023-12-13,2023-12-13 00:00:00.000000,495.57,Personal Care,Mecca,Retail
ORD_0019872,CUST_00384,2024-11-01,2024-11-01 00:00:00.000000,641.08,Personal Care,Mecca,Retail
ORD_0019873,CUST_00976,2024-07-27,2024-07-27 00:00:00.000000,370.13,Medication,Jeddah,Retail
ORD_0019874,CUST_01418,2024-11-10,2024-11-10 00:00:00.000000,536.09,Wellness,Medina,Corporate
ORD_0019875,CUST_01870,2024-04-05,2024-04-05 00:00:00.000000,568.89,Medication,Mecca,Retail
ORD_0019876,CUST_01288,2022-09-22,2022-09-22 00:00:00.000000,845.64,Personal Care,Mecca,Retail
ORD_0019877,CUST_00826,2024-10-01,2024-10-01 00:00:00.000000,356.94,Personal Care,Riyadh,Retail
ORD_0019878,CUST_01162,2022-12-20,2022-12-20 00:00:00.000000,936.89,Personal Care,Mecca,Retail
ORD_0019879,CUST_00507,2024-10-06,2024-10-06 00:00:00.000000,810.16,Personal Care,Riyadh,Retail
ORD_0019880,CUST_01138,2024-03-10,2024-03-10 00:00:00.000000,80.4,Medication,Medina,Retail
ORD_0019881,CUST_01840,2024-01-18,2024-01-18 00:00:00.000000,410.13,Personal Care,Riyadh,Retail
ORD_0019882,CUST_01077,2023-02-23,2023-02-23 00:00:00.000000,628.51,Personal Care,Dammam,Corporate
ORD_0019883,CUST_00867,2025-03-07,2025-03-07 00:00:00.000000,616.2,Medication,Jeddah,Retail
ORD_0019884,CUST_00580,2023-04-09,2023-04-09 00:00:00.000000,526.43,Personal Care,Mecca,Retail
ORD_0019885,CUST_00808,2022-03-25,2022-03-25 00:00:00.000000,976.98,Wellness,Dammam,Retail
ORD_0019886,CUST_00690,2023-06-14,2023-06-14 00:00:00.000000,938.81,Wellness,Medina,Retail
ORD_0019887,CUST_00734,2022-03-13,2022-03-13 00:00:00.000000,992.26,Medication,Dammam,Retail
ORD_0019888,CUST_01543,2023-10-25,2023-10-25 00:00:00.000000,927.11,Medication,Mecca,Retail
ORD_0019889,CUST_00811,2022-12-12,2022-12-12 00:00:00.000000,562.63,Wellness,Jeddah,Retail
ORD_0019890,CUST_00578,2022-01-28,2022-01-28 00:00:00.000000,889.62,Medication,Jeddah,Corporate
ORD_0019891,CUST_01088,2025-01-24,2025-01-24 00:00:00.000000,26.25,Personal Care,Dammam,Retail
ORD_0019892,CUST_00826,2024-01-26,2024-01-26 00:00:00.000000,575.62,Medication,Riyadh,Retail
ORD_0019893,CUST_00292,2023-12-26,2023-12-26 00:00:00.000000,108.52,Wellness,Jeddah,VIP
ORD_0019894,CUST_01147,2025-02-08,2025-02-08 00:00:00.000000,543.62,Medication,Mecca,Retail
ORD_0019895,CUST_01232,2024-04-04,2024-04-04 00:00:00.000000,921.81,Medication,Medina,Retail
ORD_0019896,CUST_01727,2025-07-15,2025-07-15 00:00:00.000000,382.45,Personal Care,Dammam,Retail
ORD_0019897,CUST_00791,2024-05-28,2024-05-28 21:27:26.782092,359.86,Personal Care,Medina,Retail
ORD_0019898,CUST_01323,2021-02-10,2021-02-10 00:00:00.000000,332.85,Medication,Dammam,VIP
ORD_0019899,CUST_00123,2025-01-27,2025-01-27 00:00:00.000000,25.27,Medication,Jeddah,Retail
ORD_0019900,CUST_00487,2025-08-07,2025-08-07 00:00:00.000000,555.94,Wellness,Mecca,Retail
ORD_0019901,CUST_00558,2025-06-10,2025-06-10 00:00:00.000000,127.69,Personal Care,Mecca,Retail
ORD_0019902,CUST_00098,2021-03-17,2021-03-17 00:00:00.000000,821.48,Medication,Riyadh,Retail
ORD_0019903,CUST_00150,2022-06-10,2022-06-10 00:00:00.000000,535.89,Personal Care,Medina,Retail
ORD_0019904,CUST_00291,2023-06-18,2023-06-18 00:00:00.000000,713.36,Wellness,Riyadh,Retail
ORD_0019905,CUST_01654,2024-08-07,2024-08-07 00:00:00.000000,734.43,Wellness,Riyadh,Retail
ORD_0019906,CUST_00782,2025-03-05,2025-03-05 00:00:00.000000,178.26,Personal Care,Medina,Retail
ORD_0019907,CUST_00792,2022-01-23,2022-01-23 00:00:00.000000,54.51,Personal Care,Dammam,Retail
ORD_0019908,CUST_00797,2021-09-19,2021-09-19 00:00:00.000000,637.0,Medication,Dammam,Retail
ORD_0019909,CUST_00522,2022-09-18,2022-09-18 00:00:00.000000,724.23,Wellness,Dammam,Retail
ORD_0019910,CUST_01601,2023-05-30,2023-05-30 00:00:00.000000,31.89,Personal Care,Dammam,Retail
ORD_0019911,CUST_01012,2025-03-11,2025-03-11 00:00:00.000000,72.83,Wellness,Riyadh,Retail
ORD_0019912,CUST_00230,2021-12-21,2021-12-21 00:00:00.000000,599.64,Personal Care,Medina,Retail
ORD_0019913,CUST_01572,2025-02-20,2025-02-20 00:00:00.000000,575.25,Wellness,Dammam,Retail
ORD_0019914,CUST_01458,2024-10-25,2024-10-25 00:00:00.000000,160.83,Personal Care,Mecca,Retail
ORD_0019915,CUST_01052,2024-06-23,2024-06-23 00:00:00.000000,248.62,Personal Care,Medina,Corporate
ORD_0019916,CUST_00082,2025-07-14,2025-07-14 00:00:00.000000,883.62,Medication,Medina,Retail
ORD_0019917,CUST_00758,2021-01-08,2021-01-08 00:00:00.000000,226.57,Personal Care,Riyadh,Retail
ORD_0019918,CUST_01459,2024-01-30,2024-01-30 00:00:00.000000,212.61,Medication,Riyadh,Retail
ORD_0019919,CUST_01134,2024-01-03,2024-01-03 00:00:00.000000,680.5,Wellness,Riyadh,Retail
ORD_0019920,CUST_01858,2025-05-07,2025-05-07 00:00:00.000000,325.67,Personal Care,Jeddah,Retail
ORD_0019921,CUST_00160,2025-02-06,2025-02-06 21:27:26.782158,71.09,Medication,Dammam,Retail
ORD_0019922,CUST_00267,2024-10-22,2024-10-22 00:00:00.000000,283.63,Medication,Dammam,Retail
ORD_0019923,CUST_01666,2024-04-29,2024-04-29 00:00:00.000000,505.64,Wellness,Medina,Retail
ORD_0019924,CUST_01440,2022-07-19,2022-07-19 00:00:00.000000,405.26,Personal Care,Medina,Retail
ORD_0019925,CUST_01895,2025-06-14,2025-06-14 00:00:00.000000,635.75,Wellness,Mecca,Retail
ORD_0019926,CUST_00335,2023-12-14,2023-12-14 00:00:00.000000,558.78,Personal Care,Medina,Retail
ORD_0019927,CUST_01926,2022-05-30,2022-05-30 00:00:00.000000,541.36,Wellness,Mecca,VIP
ORD_0019928,CUST_01695,2024-03-18,2024-03-18 00:00:00.000000,103.66,Wellness,Riyadh,Retail
ORD_0019929,CUST_00311,2022-09-01,2022-09-01 00:00:00.000000,551.86,Personal Care,Mecca,Retail
ORD_0019930,CUST_00853,2025-09-08,2025-09-08 00:00:00.000000,918.79,Personal Care,Dammam,Retail
ORD_0019931,CUST_00573,2023-06-08,2023-06-08 00:00:00.000000,871.51,Personal Care,Mecca,Retail
ORD_0019932,CUST_01123,2025-09-05,2025-09-05 00:00:00.000000,964.11,Medication,Dammam,Retail
ORD_0019933,CUST_01330,2022-02-26,2022-02-26 00:00:00.000000,134.34,Personal Care,Jeddah,VIP
ORD_0019934,CUST_00233,2025-07-22,2025-07-22 00:00:00.000000,727.56,Wellness,Jeddah,Retail
ORD_0019935,CUST_00610,2025-03-17,2025-03-17 00:00:00.000000,285.68,Personal Care,Medina,VIP
ORD_0019936,CUST_01991,2022-04-16,2022-04-16 00:00:00.000000,979.16,Personal Care,Dammam,Retail
ORD_0019937,CUST_01874,2025-08-28,2025-08-28 00:00:00.000000,159.51,Wellness,Mecca,Retail
ORD_0019938,CUST_01382,2023-05-08,2023-05-08 00:00:00.000000,564.83,Wellness,Jeddah,Retail
ORD_0019939,CUST_00743,2024-01-01,2024-01-01 00:00:00.000000,29.46,Personal Care,Dammam,Retail
ORD_0019940,CUST_00634,2023-10-28,2023-10-28 00:00:00.000000,932.59,Medication,Riyadh,Retail
ORD_0019941,CUST_00033,2022-10-10,2022-10-10 00:00:00.000000,294.14,Medication,Dammam,Corporate
ORD_0019942,CUST_01071,2024-08-06,2024-08-06 00:00:00.000000,904.81,Wellness,Riyadh,Retail
ORD_0019943,CUST_00295,2025-02-11,2025-02-11 00:00:00.000000,353.16,Personal Care,Riyadh,VIP
ORD_0019944,CUST_01181,2023-07-04,2023-07-04 00:00:00.000000,952.48,Medication,Medina,Retail
ORD_0019945,CUST_01422,2020-09-13,2020-09-13 00:00:00.000000,789.67,Medication,Riyadh,Retail
ORD_0019946,CUST_00593,2021-05-08,2021-05-08 00:00:00.000000,670.03,Personal Care,Mecca,Retail
ORD_0019947,CUST_01700,2023-05-05,2023-05-05 00:00:00.000000,248.31,Personal Care,Mecca,Retail
ORD_0019948,CUST_00184,2023-02-22,2023-02-22 00:00:00.000000,726.98,Personal Care,Medina,Retail
ORD_0019949,CUST_00076,2023-07-14,2023-07-14 00:00:00.000000,504.27,Wellness,Mecca,Retail
ORD_0019950,CUST_00223,2023-06-05,2023-06-05 00:00:00.000000,764.92,Medication,Mecca,VIP
ORD_0019951,CUST_00375,2022-10-11,2022-10-11 00:00:00.000000,528.63,Personal Care,Mecca,Retail
ORD_0019952,CUST_01615,2022-10-14,2022-10-14 00:00:00.000000,334.38,Medication,Dammam,Retail
ORD_0019953,CUST_00669,2021-04-12,2021-04-12 00:00:00.000000,448.08,Personal Care,Dammam,Retail
ORD_0019954,CUST_00998,2023-12-16,2023-12-16 00:00:00.000000,538.78,Wellness,Medina,Retail
ORD_0019955,CUST_01000,2022-12-15,2022-12-15 00:00:00.000000,287.22,Wellness,Medina,Retail
ORD_0019956,CUST_01157,2024-05-09,2024-05-09 00:00:00.000000,480.22,Medication,Medina,Retail
ORD_0019957,CUST_01556,2025-09-10,2025-09-10 00:00:00.000000,62.35,Personal Care,Riyadh,VIP
ORD_0019958,CUST_00871,2022-08-30,2022-08-30 00:00:00.000000,447.59,Wellness,Mecca,Retail
ORD_0019959,CUST_00602,2022-04-20,2022-04-20 00:00:00.000000,671.93,Personal Care,Mecca,Retail
ORD_0019960,CUST_00927,2021-05-21,2021-05-21 00:00:00.000000,97.77,Wellness,Dammam,VIP
ORD_0019961,CUST_00142,2023-11-05,2023-11-05 00:00:00.000000,871.35,Personal Care,Riyadh,VIP
ORD_0019962,CUST_00090,2023-12-06,2023-12-06 00:00:00.000000,785.48,Wellness,Mecca,Retail
ORD_0019963,CUST_00998,2023-09-13,2023-09-13 00:00:00.000000,480.46,Wellness,Medina,Retail
ORD_0019964,CUST_00170,2025-09-11,2025-09-11 00:00:00.000000,169.63,Personal Care,Medina,Corporate
ORD_0019965,CUST_01400,2025-08-21,2025-08-21 00:00:00.000000,954.92,Wellness,Riyadh,Retail
ORD_0019966,CUST_00325,2023-07-16,2023-07-16 00:00:00.000000,620.33,Medication,Riyadh,Retail
ORD_0019967,CUST_00171,2024-09-07,2024-09-07 00:00:00.000000,255.66,Wellness,Medina,Retail
